company_code,company_name,finGubun,tab,search_type,id,parent_id,item,column_name,column_type,yyyy,mm,value,value_type,data_type,yyyymm
004150,한솔홀딩스,K-IFRS(연결),안정성,quarter,19,,이자보상배율,2025/06(IFRS연결),year_data,2025,06,6.15,Real,IFRS연결,202506
004150,한솔홀딩스,K-IFRS(연결),안정성,quarter,20,19.0,영업이익,2025/06(IFRS연결),year_data,2025,06,74.0,Real,IFRS연결,202506
004150,한솔홀딩스,K-IFRS(연결),안정성,quarter,21,19.0,영업외이자비용,2025/06(IFRS연결),year_data,2025,06,12.0,Real,IFRS연결,202506
004150,한솔홀딩스,K-IFRS(연결),안정성,quarter,22,,금융비용부담률,2025/06(IFRS연결),year_data,2025,06,0.43,Real,IFRS연결,202506
004150,한솔홀딩스,K-IFRS(연결),안정성,quarter,23,22.0,영업외이자비용,2025/06(IFRS연결),year_data,2025,06,12.0,Real,IFRS연결,202506
004150,한솔홀딩스,K-IFRS(연결),안정성,quarter,24,22.0,매출액,2025/06(IFRS연결),year_data,2025,06,2785.7,Real,IFRS연결,202506
004150,한솔홀딩스,K-IFRS(연결),안정성,quarter,25,,자본유보율,2025/06(IFRS연결),year_data,2025,06,1260.30,Real,IFRS연결,202506
004150,한솔홀딩스,K-IFRS(연결),안정성,quarter,26,25.0,자본잉여금＜당기＞,2025/06(IFRS연결),year_data,2025,06,630.1,Real,IFRS연결,202506
004150,한솔홀딩스,K-IFRS(연결),안정성,quarter,27,25.0,이익잉여금＜당기＞,2025/06(IFRS연결),year_data,2025,06,4664.2,Real,IFRS연결,202506
004150,한솔홀딩스,K-IFRS(연결),안정성,quarter,28,25.0,자본금＜당기＞,2025/06(IFRS연결),year_data,2025,06,420.1,Real,IFRS연결,202506
004150,한솔홀딩스,K-IFRS(연결),활동성,quarter,1,,자기자본회전율,2025/06(IFRS연결),year_data,2025,06,0.42,Real,IFRS연결,202506
